INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
222,1,FIXED,2017/1/9,23:11:15,2017/1/9,17:11:15,0,23.720509,N,99.077597,W,279.105072,0.016896,157.783493,0.000000,0.000000,0.000000
223,1,FIXED,2017/1/9,23:11:16,2017/1/9,17:11:16,0,23.720509,N,99.077596,W,279.100952,0.030815,231.020595,0.000000,0.000000,0.000000
224,1,FIXED,2017/1/9,23:11:17,2017/1/9,17:11:17,0,23.720509,N,99.077597,W,279.097534,0.004916,185.233997,0.000000,0.000000,0.000000
225,1,FIXED,2017/1/9,23:11:18,2017/1/9,17:11:18,0,23.720509,N,99.077597,W,279.092072,0.020399,182.503863,0.000000,0.000000,0.000000
226,1,FIXED,2017/1/9,23:11:19,2017/1/9,17:11:19,0,23.720509,N,99.077597,W,279.093536,0.011743,171.284017,0.000000,0.000000,0.000000
227,1,FIXED,2017/1/9,23:11:20,2017/1/9,17:11:20,0,23.720509,N,99.077597,W,279.088745,0.030640,174.179843,0.000000,0.000000,0.000000
228,1,FIXED,2017/1/9,23:11:21,2017/1/9,17:11:21,0,23.720508,N,99.077597,W,279.089813,0.004211,166.060911,0.000000,0.000000,0.000000
229,1,FIXED,2017/1/9,23:11:22,2017/1/9,17:11:22,0,23.720508,N,99.077597,W,279.085907,0.004525,140.899522,0.000000,0.000000,0.000000
230,1,FIXED,2017/1/9,23:11:23,2017/1/9,17:11:23,0,23.720508,N,99.077596,W,279.091614,0.033849,144.144795,0.000000,0.000000,0.000000
231,1,FIXED,2017/1/9,23:11:24,2017/1/9,17:11:24,0,23.720508,N,99.077596,W,279.089569,0.008124,149.806052,0.000000,0.000000,0.000000
232,1,FIXED,2017/1/9,23:11:25,2017/1/9,17:11:25,0,23.720508,N,99.077596,W,279.095428,0.033896,137.539414,0.000000,0.000000,0.000000
233,1,FIXED,2017/1/9,23:11:26,2017/1/9,17:11:26,0,23.720508,N,99.077596,W,279.093964,0.006727,156.519998,0.000000,0.000000,0.000000
234,1,FIXED,2017/1/9,23:11:27,2017/1/9,17:11:27,0,23.720508,N,99.077596,W,279.097870,0.034206,128.218928,0.000000,0.000000,0.000000
235,1,FIXED,2017/1/9,23:11:28,2017/1/9,17:11:28,0,23.720508,N,99.077596,W,279.098450,0.050613,131.467323,0.000000,0.000000,0.000000
236,1,FIXED,2017/1/9,23:11:29,2017/1/9,17:11:29,0,23.720508,N,99.077596,W,279.113800,0.037528,115.850184,0.000000,0.000000,0.000000
237,1,FIXED,2017/1/9,23:11:30,2017/1/9,17:11:30,0,23.720508,N,99.077596,W,279.125031,0.025705,140.899594,0.000000,0.000000,0.000000
238,1,FIXED,2017/1/9,23:11:31,2017/1/9,17:11:31,0,23.720508,N,99.077596,W,279.131287,0.030145,149.944016,0.000000,0.000000,0.000000
239,1,FIXED,2017/1/9,23:11:32,2017/1/9,17:11:32,0,23.720508,N,99.077596,W,279.132111,0.010119,138.087348,0.000000,0.000000,0.000000
240,1,FIXED,2017/1/9,23:11:33,2017/1/9,17:11:33,0,23.720508,N,99.077596,W,279.134521,0.022768,152.247827,0.000000,0.000000,0.000000
241,1,FIXED,2017/1/9,23:11:34,2017/1/9,17:11:34,0,23.720508,N,99.077596,W,279.142303,0.013223,167.296808,0.000000,0.000000,0.000000
242,1,FIXED,2017/1/9,23:11:35,2017/1/9,17:11:35,0,23.720508,N,99.077596,W,279.144409,0.043245,137.180554,0.000000,0.000000,0.000000
243,1,FIXED,2017/1/9,23:11:36,2017/1/9,17:11:36,0,23.720508,N,99.077596,W,279.147003,0.033104,75.229323,0.000000,0.000000,0.000000
244,1,FIXED,2017/1/9,23:11:37,2017/1/9,17:11:37,0,23.720508,N,99.077596,W,279.156830,0.087866,173.958745,0.000000,0.000000,0.000000
245,1,FIXED,2017/1/9,23:11:38,2017/1/9,17:11:38,0,23.720508,N,99.077596,W,279.166840,0.071657,132.362639,0.000000,0.000000,0.000000
246,1,FIXED,2017/1/9,23:11:39,2017/1/9,17:11:39,0,23.720508,N,99.077596,W,279.167694,0.086367,156.199853,0.000000,0.000000,0.000000
247,1,FIXED,2017/1/9,23:11:40,2017/1/9,17:11:40,0,23.720508,N,99.077596,W,279.170959,0.085746,135.932181,0.000000,0.000000,0.000000
248,1,FIXED,2017/1/9,23:11:41,2017/1/9,17:11:41,0,23.720508,N,99.077596,W,279.168793,0.023793,205.095055,0.000000,0.000000,0.000000
249,1,FIXED,2017/1/9,23:11:42,2017/1/9,17:11:42,0,23.720508,N,99.077596,W,279.172424,0.026952,174.226556,0.000000,0.000000,0.000000
250,1,FIXED,2017/1/9,23:11:43,2017/1/9,17:11:43,0,23.720508,N,99.077596,W,279.170258,0.046679,62.633961,0.000000,0.000000,0.000000
251,1,FIXED,2017/1/9,23:11:44,2017/1/9,17:11:44,0,23.720508,N,99.077596,W,279.177765,0.055448,70.429172,0.000000,0.000000,0.000000
252,1,FIXED,2017/1/9,23:11:45,2017/1/9,17:11:45,0,23.720508,N,99.077596,W,279.182373,0.015972,92.423637,0.000000,0.000000,0.000000
253,1,FIXED,2017/1/9,23:11:46,2017/1/9,17:11:46,0,23.720508,N,99.077596,W,279.187469,0.018720,73.604226,0.000000,0.000000,0.000000
254,1,FIXED,2017/1/9,23:11:47,2017/1/9,17:11:47,0,23.720508,N,99.077596,W,279.197052,0.034143,94.237643,0.000000,0.000000,0.000000
255,1,FIXED,2017/1/9,23:11:48,2017/1/9,17:11:48,0,23.720508,N,99.077596,W,279.202332,0.030677,114.306532,0.000000,0.000000,0.000000
256,1,FIXED,2017/1/9,23:11:49,2017/1/9,17:11:49,0,23.720508,N,99.077596,W,279.209198,0.026703,118.341763,0.000000,0.000000,0.000000
257,1,FIXED,2017/1/9,23:11:50,2017/1/9,17:11:50,0,23.720508,N,99.077596,W,279.210693,0.043878,101.069980,0.000000,0.000000,0.000000
258,1,FIXED,2017/1/9,23:11:51,2017/1/9,17:11:51,0,23.720508,N,99.077596,W,279.216156,0.008971,142.450257,0.000000,0.000000,0.000000
259,1,FIXED,2017/1/9,23:11:52,2017/1/9,17:11:52,0,23.720508,N,99.077596,W,279.214905,0.026753,78.997084,0.000000,0.000000,0.000000
260,1,FIXED,2017/1/9,23:11:53,2017/1/9,17:11:53,0,23.720508,N,99.077595,W,279.222015,0.007342,93.514348,0.000000,0.000000,0.000000
261,1,FIXED,2017/1/9,23:11:54,2017/1/9,17:11:54,0,23.720508,N,99.077595,W,279.224731,0.011770,102.447987,0.000000,0.000000,0.000000
262,1,FIXED,2017/1/9,23:11:55,2017/1/9,17:11:55,0,23.720508,N,99.077595,W,279.230377,0.030991,105.570140,0.000000,0.000000,0.000000
263,1,FIXED,2017/1/9,23:11:56,2017/1/9,17:11:56,0,23.720508,N,99.077595,W,279.234955,0.030592,92.460672,0.000000,0.000000,0.000000
264,1,FIXED,2017/1/9,23:11:57,2017/1/9,17:11:57,0,23.720508,N,99.077595,W,279.239349,0.007569,87.858270,0.000000,0.000000,0.000000
265,1,FIXED,2017/1/9,23:11:58,2017/1/9,17:11:58,0,23.720508,N,99.077595,W,279.247253,0.031262,92.758111,0.000000,0.000000,0.000000
266,1,FIXED,2017/1/9,23:11:59,2017/1/9,17:11:59,0,23.720508,N,99.077595,W,279.249786,0.013054,78.407242,0.000000,0.000000,0.000000
267,1,FIXED,2017/1/9,23:12:0,2017/1/9,17:12:0,0,23.720508,N,99.077595,W,279.252716,0.021626,122.712209,0.000000,0.000000,0.000000
268,1,FIXED,2017/1/9,23:12:1,2017/1/9,17:12:1,0,23.720508,N,99.077595,W,279.255188,0.023764,71.185822,0.000000,0.000000,0.000000
269,1,FIXED,2017/1/9,23:12:2,2017/1/9,17:12:2,0,23.720508,N,99.077595,W,279.257904,0.034858,127.746208,0.000000,0.000000,0.000000
270,1,FIXED,2017/1/9,23:12:3,2017/1/9,17:12:3,0,23.720508,N,99.077595,W,279.262451,0.008784,112.396054,0.000000,0.000000,0.000000
271,1,FIXED,2017/1/9,23:12:4,2017/1/9,17:12:4,0,23.720508,N,99.077595,W,279.264557,0.024799,113.380289,0.000000,0.000000,0.000000
272,1,FIXED,2017/1/9,23:12:5,2017/1/9,17:12:5,0,23.720508,N,99.077595,W,279.271667,0.024656,99.188754,0.000000,0.000000,0.000000
273,1,FIXED,2017/1/9,23:12:6,2017/1/9,17:12:6,0,23.720508,N,99.077595,W,279.271912,0.173963,245.931484,0.000000,0.000000,0.000000
274,1,FIXED,2017/1/9,23:12:7,2017/1/9,17:12:7,0,23.720508,N,99.077595,W,279.277344,0.427069,245.931484,0.000000,0.000000,0.000000
275,2,FIXED,2017/1/10,0:43:43,2017/1/9,18:43:43,651,23.721092,N,99.077408,W,213.789398,0.440405,225.687864,0.000000,0.000000,0.000000
276,2,FIXED,2017/1/10,0:43:44,2017/1/9,18:43:44,650,23.721091,N,99.077409,W,214.717300,0.084207,316.637791,0.000000,0.000000,0.000000
277,2,FIXED,2017/1/10,0:43:45,2017/1/9,18:43:45,650,23.721095,N,99.077414,W,216.460205,0.097393,255.342185,0.000000,0.000000,0.000000
278,2,FIXED,2017/1/10,0:43:46,2017/1/9,18:43:46,651,23.721093,N,99.077426,W,221.967819,0.053528,285.713954,0.000000,0.000000,0.000000
279,2,FIXED,2017/1/10,0:43:47,2017/1/9,18:43:47,649,23.721097,N,99.077445,W,232.331039,0.072442,233.639250,0.000000,0.000000,0.000000
280,2,FIXED,2017/1/10,0:43:48,2017/1/9,18:43:48,649,23.721090,N,99.077456,W,240.260330,0.139299,320.031239,0.000000,0.000000,0.000000
281,2,FIXED,2017/1/10,0:43:49,2017/1/9,18:43:49,645,23.721105,N,99.077470,W,254.206512,0.153527,104.883391,0.000000,0.000000,0.000000
282,2,FIXED,2017/1/10,0:43:51,2017/1/9,18:43:51,0,23.721103,N,99.077462,W,251.952332,0.130541,243.884211,0.000000,0.000000,0.000000
283,2,FIXED,2017/1/10,0:43:52,2017/1/9,18:43:52,0,23.721100,N,99.077468,W,254.956238,0.114875,270.702752,0.000000,0.000000,0.000000
284,2,FIXED,2017/1/10,0:43:53,2017/1/9,18:43:53,0,23.721100,N,99.077474,W,257.303314,0.011812,223.794836,0.000000,0.000000,0.000000
285,2,FIXED,2017/1/10,0:43:54,2017/1/9,18:43:54,0,23.721097,N,99.077477,W,258.653015,0.032274,53.556022,0.000000,0.000000,0.000000
286,2,FIXED,2017/1/10,0:43:55,2017/1/9,18:43:55,0,23.721099,N,99.077474,W,257.711395,0.330547,120.178077,0.000000,0.000000,0.000000
287,2,FIXED,2017/1/10,0:43:56,2017/1/9,18:43:56,0,23.721097,N,99.077470,W,257.830231,1.695800,245.186643,0.000000,0.000000,0.000000
288,2,FIXED,2017/1/10,0:43:57,2017/1/9,18:43:57,0,23.721096,N,99.077473,W,257.777527,0.847945,246.761814,0.000000,0.000000,0.000000
289,2,FIXED,2017/1/10,0:43:58,2017/1/9,18:43:58,0,23.721094,N,99.077476,W,257.919281,0.339508,76.244201,0.000000,0.000000,0.000000
290,2,FIXED,2017/1/10,0:43:59,2017/1/9,18:43:59,0,23.721095,N,99.077475,W,256.856537,0.167899,265.345257,0.000000,0.000000,0.000000
291,2,FIXED,2017/1/10,0:44:0,2017/1/9,18:44:0,0,23.721094,N,99.077477,W,256.265259,0.015234,242.989501,0.000000,0.000000,0.000000
292,2,FIXED,2017/1/10,0:44:1,2017/1/9,18:44:1,0,23.721094,N,99.077478,W,255.781464,0.058140,269.659587,0.000000,0.000000,0.000000
293,2,FIXED,2017/1/10,0:44:2,2017/1/9,18:44:2,0,23.721094,N,99.077484,W,256.474548,0.075999,220.890131,0.000000,0.000000,0.000000
294,2,FIXED,2017/1/10,0:44:3,2017/1/9,18:44:3,0,23.721093,N,99.077485,W,255.595947,0.072529,269.477428,0.000000,0.000000,0.000000
295,2,FIXED,2017/1/10,0:44:4,2017/1/9,18:44:4,0,23.721093,N,99.077485,W,255.232346,0.016378,284.175017,0.000000,0.000000,0.000000
296,2,FIXED,2017/1/10,0:44:5,2017/1/9,18:44:5,0,23.721093,N,99.077486,W,254.870972,0.143080,2.766571,0.000000,0.000000,0.000000
297,2,FIXED,2017/1/10,0:44:6,2017/1/9,18:44:6,0,23.721096,N,99.077486,W,254.319031,1.657813,357.657073,0.000000,0.000000,0.000000
298,2,FIXED,2017/1/10,0:44:7,2017/1/9,18:44:7,0,23.721106,N,99.077486,W,254.325790,4.298878,0.385235,0.000000,0.000000,0.000000
299,2,FIXED,2017/1/10,0:44:8,2017/1/9,18:44:8,0,23.721121,N,99.077486,W,254.838303,6.689507,358.506143,0.000000,0.000000,0.000000
300,2,FIXED,2017/1/10,0:44:9,2017/1/9,18:44:9,0,23.721139,N,99.077487,W,255.658157,7.971421,13.956619,0.000000,0.000000,0.000000
301,2,FIXED,2017/1/10,0:44:10,2017/1/9,18:44:10,0,23.721159,N,99.077481,W,255.544373,8.875065,355.568292,0.000000,0.000000,0.000000
302,2,FIXED,2017/1/10,0:44:11,2017/1/9,18:44:11,0,23.721180,N,99.077483,W,255.484390,9.577217,331.117775,0.000000,0.000000,0.000000
303,2,FIXED,2017/1/10,0:44:12,2017/1/9,18:44:12,0,23.721202,N,99.077496,W,255.560287,9.761241,322.228657,0.000000,0.000000,0.000000
304,2,FIXED,2017/1/10,0:44:13,2017/1/9,18:44:13,0,23.721223,N,99.077513,W,254.988739,9.789990,308.109667,0.000000,0.000000,0.000000
305,2,FIXED,2017/1/10,0:44:14,2017/1/9,18:44:14,0,23.721239,N,99.077537,W,255.966583,10.503108,288.519643,0.000000,0.000000,0.000000
306,2,FIXED,2017/1/10,0:44:15,2017/1/9,18:44:15,0,23.721248,N,99.077567,W,257.403625,11.577522,303.262695,0.000000,0.000000,0.000000
307,2,FIXED,2017/1/10,0:44:16,2017/1/9,18:44:16,0,23.721265,N,99.077594,W,257.188385,12.526075,304.790368,0.000000,0.000000,0.000000
308,2,FIXED,2017/1/10,0:44:17,2017/1/9,18:44:17,0,23.721283,N,99.077623,W,257.163116,13.665627,299.778128,0.000000,0.000000,0.000000
309,2,FIXED,2017/1/10,0:44:18,2017/1/9,18:44:18,0,23.721302,N,99.077659,W,257.576141,14.660861,305.206477,0.000000,0.000000,0.000000
310,2,FIXED,2017/1/10,0:44:19,2017/1/9,18:44:19,0,23.721323,N,99.077691,W,256.966492,14.036638,292.346016,0.000000,0.000000,0.000000
311,2,FIXED,2017/1/10,0:44:20,2017/1/9,18:44:20,0,23.721335,N,99.077724,W,256.423309,13.888719,288.689429,0.000000,0.000000,0.000000
312,2,FIXED,2017/1/10,0:44:21,2017/1/9,18:44:21,0,23.721347,N,99.077762,W,256.394592,14.215562,289.510557,0.000000,0.000000,0.000000
313,2,FIXED,2017/1/10,0:44:22,2017/1/9,18:44:22,0,23.721359,N,99.077800,W,257.033875,14.021173,284.141458,0.000000,0.000000,0.000000
314,2,FIXED,2017/1/10,0:44:23,2017/1/9,18:44:23,0,23.721368,N,99.077839,W,257.718353,14.436325,272.715506,0.000000,0.000000,0.000000
315,2,FIXED,2017/1/10,0:44:24,2017/1/9,18:44:24,0,23.721370,N,99.077879,W,258.146210,15.865277,265.149860,0.000000,0.000000,0.000000
316,2,FIXED,2017/1/10,0:44:25,2017/1/9,18:44:25,0,23.721366,N,99.077931,W,259.375214,16.087328,267.981409,0.000000,0.000000,0.000000
317,2,FIXED,2017/1/10,0:44:26,2017/1/9,18:44:26,0,23.721365,N,99.077977,W,260.644714,16.567875,266.020278,0.000000,0.000000,0.000000
318,2,FIXED,2017/1/10,0:44:27,2017/1/9,18:44:27,0,23.721361,N,99.078032,W,261.789276,17.245493,269.270528,0.000000,0.000000,0.000000
319,2,FIXED,2017/1/10,0:44:28,2017/1/9,18:44:28,0,23.721360,N,99.078082,W,262.143921,17.810482,266.636810,0.000000,0.000000,0.000000
320,2,FIXED,2017/1/10,0:44:29,2017/1/9,18:44:29,0,23.721358,N,99.078134,W,263.053040,17.570761,266.371243,0.000000,0.000000,0.000000
321,2,FIXED,2017/1/10,0:44:30,2017/1/9,18:44:30,0,23.721355,N,99.078182,W,264.174866,16.830750,271.855162,0.000000,0.000000,0.000000
322,2,FIXED,2017/1/10,0:44:31,2017/1/9,18:44:31,0,23.721356,N,99.078227,W,265.674927,15.938436,273.040563,0.000000,0.000000,0.000000
323,2,FIXED,2017/1/10,0:44:32,2017/1/9,18:44:32,0,23.721358,N,99.078270,W,266.816315,15.179404,270.746684,0.000000,0.000000,0.000000
324,2,FIXED,2017/1/10,0:44:33,2017/1/9,18:44:33,0,23.721359,N,99.078310,W,267.772217,14.428875,272.970709,0.000000,0.000000,0.000000
325,2,FIXED,2017/1/10,0:44:34,2017/1/9,18:44:34,0,23.721361,N,99.078351,W,270.970123,13.477633,280.909896,0.000000,0.000000,0.000000
326,2,FIXED,2017/1/10,0:44:35,2017/1/9,18:44:35,0,23.721367,N,99.078387,W,271.557465,12.500463,287.659326,0.000000,0.000000,0.000000
327,2,FIXED,2017/1/10,0:44:36,2017/1/9,18:44:36,0,23.721377,N,99.078420,W,272.406555,11.602462,283.483589,0.000000,0.000000,0.000000
328,2,FIXED,2017/1/10,0:44:37,2017/1/9,18:44:37,0,23.721383,N,99.078451,W,272.058960,11.922334,303.884037,0.000000,0.000000,0.000000
329,2,FIXED,2017/1/10,0:44:38,2017/1/9,18:44:38,0,23.721401,N,99.078479,W,271.938629,11.587996,305.770726,0.000000,0.000000,0.000000
330,2,FIXED,2017/1/10,0:44:39,2017/1/9,18:44:39,0,23.721418,N,99.078506,W,271.370148,12.625665,306.652434,0.000000,0.000000,0.000000
331,2,FIXED,2017/1/10,0:44:40,2017/1/9,18:44:40,0,23.721440,N,99.078537,W,271.465729,14.526222,302.245368,0.000000,0.000000,0.000000
332,2,FIXED,2017/1/10,0:44:41,2017/1/9,18:44:41,0,23.721459,N,99.078571,W,272.600006,15.535866,273.760230,0.000000,0.000000,0.000000
333,2,FIXED,2017/1/10,0:44:42,2017/1/9,18:44:42,0,23.721462,N,99.078616,W,272.261688,17.838125,247.481113,0.000000,0.000000,0.000000
334,2,FIXED,2017/1/10,0:44:43,2017/1/9,18:44:43,0,23.721444,N,99.078662,W,271.898621,19.217272,227.696942,0.000000,0.000000,0.000000
335,2,FIXED,2017/1/10,0:44:44,2017/1/9,18:44:44,0,23.721412,N,99.078701,W,272.055145,19.809801,224.475762,0.000000,0.000000,0.000000
336,2,FIXED,2017/1/10,0:44:45,2017/1/9,18:44:45,0,23.721372,N,99.078744,W,272.436859,22.790838,221.949643,0.000000,0.000000,0.000000
337,2,FIXED,2017/1/10,0:44:46,2017/1/9,18:44:46,0,23.721328,N,99.078787,W,272.243469,24.727583,223.224667,0.000000,0.000000,0.000000
338,2,FIXED,2017/1/10,0:44:47,2017/1/9,18:44:47,0,23.721281,N,99.078835,W,272.166626,25.839767,223.098223,0.000000,0.000000,0.000000
339,2,FIXED,2017/1/10,0:44:48,2017/1/9,18:44:48,0,23.721232,N,99.078885,W,272.217896,27.612131,222.459988,0.000000,0.000000,0.000000
340,2,FIXED,2017/1/10,0:44:49,2017/1/9,18:44:49,0,23.721179,N,99.078938,W,272.060638,29.301466,222.992406,0.000000,0.000000,0.000000
341,2,FIXED,2017/1/10,0:44:50,2017/1/9,18:44:50,0,23.721124,N,99.078994,W,271.688416,30.605251,223.411372,0.000000,0.000000,0.000000
342,2,FIXED,2017/1/10,0:44:51,2017/1/9,18:44:51,0,23.721067,N,99.079053,W,271.840424,31.376369,222.723091,0.000000,0.000000,0.000000
343,2,FIXED,2017/1/10,0:44:52,2017/1/9,18:44:52,0,23.721007,N,99.079114,W,272.028900,32.127331,223.556937,0.000000,0.000000,0.000000
344,2,FIXED,2017/1/10,0:44:53,2017/1/9,18:44:53,0,23.720948,N,99.079175,W,271.847321,32.640831,223.685441,0.000000,0.000000,0.000000
345,2,FIXED,2017/1/10,0:44:54,2017/1/9,18:44:54,0,23.720888,N,99.079238,W,271.771118,33.066692,225.260619,0.000000,0.000000,0.000000
346,2,FIXED,2017/1/10,0:44:55,2017/1/9,18:44:55,0,23.720830,N,99.079302,W,271.713043,33.356010,224.643698,0.000000,0.000000,0.000000
347,2,FIXED,2017/1/10,0:44:56,2017/1/9,18:44:56,0,23.720769,N,99.079367,W,271.628387,33.855362,223.542906,0.000000,0.000000,0.000000
348,2,FIXED,2017/1/10,0:44:57,2017/1/9,18:44:57,0,23.720706,N,99.079432,W,271.656494,34.434685,221.319541,0.000000,0.000000,0.000000
349,2,FIXED,2017/1/10,0:44:58,2017/1/9,18:44:58,0,23.720640,N,99.079496,W,271.109802,35.092365,219.706063,0.000000,0.000000,0.000000
350,2,FIXED,2017/1/10,0:44:59,2017/1/9,18:44:59,0,23.720571,N,99.079559,W,270.936768,35.606281,218.720851,0.000000,0.000000,0.000000
351,2,FIXED,2017/1/10,0:45:0,2017/1/9,18:45:0,0,23.720501,N,99.079620,W,271.062347,35.697586,216.480527,0.000000,0.000000,0.000000
352,2,FIXED,2017/1/10,0:45:1,2017/1/9,18:45:1,0,23.720430,N,99.079677,W,271.276031,35.016685,215.079261,0.000000,0.000000,0.000000
353,2,FIXED,2017/1/10,0:45:2,2017/1/9,18:45:2,0,23.720359,N,99.079732,W,271.390045,34.276680,213.561283,0.000000,0.000000,0.000000
354,2,FIXED,2017/1/10,0:45:3,2017/1/9,18:45:3,0,23.720288,N,99.079783,W,271.619110,33.545807,211.072733,0.000000,0.000000,0.000000
355,2,FIXED,2017/1/10,0:45:4,2017/1/9,18:45:4,0,23.720217,N,99.079830,W,271.708466,32.714119,210.823384,0.000000,0.000000,0.000000
356,2,FIXED,2017/1/10,0:45:5,2017/1/9,18:45:5,0,23.720148,N,99.079875,W,271.708221,31.853504,210.189933,0.000000,0.000000,0.000000
357,2,FIXED,2017/1/10,0:45:6,2017/1/9,18:45:6,0,23.720082,N,99.079917,W,271.382751,30.409737,209.755796,0.000000,0.000000,0.000000
358,2,FIXED,2017/1/10,0:45:7,2017/1/9,18:45:7,0,23.720019,N,99.079956,W,271.163940,28.778601,207.322109,0.000000,0.000000,0.000000
359,2,FIXED,2017/1/10,0:45:8,2017/1/9,18:45:8,0,23.719958,N,99.079991,W,270.848755,25.686274,207.413182,0.000000,0.000000,0.000000
360,2,FIXED,2017/1/10,0:45:9,2017/1/9,18:45:9,0,23.719906,N,99.080020,W,270.841675,20.617399,208.815587,0.000000,0.000000,0.000000
361,2,FIXED,2017/1/10,0:45:10,2017/1/9,18:45:10,0,23.719868,N,99.080043,W,270.907623,14.836232,204.376140,0.000000,0.000000,0.000000
362,2,FIXED,2017/1/10,0:45:11,2017/1/9,18:45:11,0,23.719843,N,99.080056,W,270.320343,8.926972,200.095346,0.000000,0.000000,0.000000
363,2,FIXED,2017/1/10,0:45:12,2017/1/9,18:45:12,0,23.719829,N,99.080061,W,270.038574,6.106924,206.552637,0.000000,0.000000,0.000000
364,2,FIXED,2017/1/10,0:45:13,2017/1/9,18:45:13,0,23.719819,N,99.080067,W,270.217529,6.434537,208.104167,0.000000,0.000000,0.000000
365,2,FIXED,2017/1/10,0:45:14,2017/1/9,18:45:14,0,23.719806,N,99.080074,W,270.364899,6.702940,203.901188,0.000000,0.000000,0.000000
366,2,FIXED,2017/1/10,0:45:15,2017/1/9,18:45:15,0,23.719790,N,99.080082,W,270.378601,9.034354,203.439621,0.000000,0.000000,0.000000
367,2,FIXED,2017/1/10,0:45:16,2017/1/9,18:45:16,0,23.719767,N,99.080093,W,270.596313,11.969279,199.560208,0.000000,0.000000,0.000000
368,2,FIXED,2017/1/10,0:45:17,2017/1/9,18:45:17,0,23.719737,N,99.080104,W,270.839172,14.948561,205.048647,0.000000,0.000000,0.000000
369,2,FIXED,2017/1/10,0:45:18,2017/1/9,18:45:18,0,23.719700,N,99.080123,W,271.146698,17.833805,207.039617,0.000000,0.000000,0.000000
370,2,FIXED,2017/1/10,0:45:19,2017/1/9,18:45:19,0,23.719658,N,99.080146,W,271.278809,20.083017,209.480287,0.000000,0.000000,0.000000
371,2,FIXED,2017/1/10,0:45:20,2017/1/9,18:45:20,0,23.719612,N,99.080175,W,271.364746,21.744398,209.799984,0.000000,0.000000,0.000000
372,2,FIXED,2017/1/10,0:45:21,2017/1/9,18:45:21,0,23.719563,N,99.080206,W,271.313477,23.689644,209.359347,0.000000,0.000000,0.000000
373,2,FIXED,2017/1/10,0:45:22,2017/1/9,18:45:22,0,23.719509,N,99.080239,W,271.185242,25.138632,211.252472,0.000000,0.000000,0.000000
374,2,FIXED,2017/1/10,0:45:23,2017/1/9,18:45:23,0,23.719455,N,99.080275,W,271.063171,26.270136,211.809190,0.000000,0.000000,0.000000
375,2,FIXED,2017/1/10,0:45:24,2017/1/9,18:45:24,0,23.719397,N,99.080314,W,270.857330,27.099512,214.716888,0.000000,0.000000,0.000000
376,2,FIXED,2017/1/10,0:45:25,2017/1/9,18:45:25,0,23.719339,N,99.080358,W,271.035858,27.644985,217.708000,0.000000,0.000000,0.000000
377,2,FIXED,2017/1/10,0:45:26,2017/1/9,18:45:26,0,23.719281,N,99.080407,W,271.207764,28.241739,220.895149,0.000000,0.000000,0.000000
378,2,FIXED,2017/1/10,0:45:27,2017/1/9,18:45:27,0,23.719226,N,99.080459,W,271.451111,29.025126,224.560639,0.000000,0.000000,0.000000
379,2,FIXED,2017/1/10,0:45:28,2017/1/9,18:45:28,0,23.719172,N,99.080517,W,271.571259,29.532986,226.888865,0.000000,0.000000,0.000000
380,2,FIXED,2017/1/10,0:45:29,2017/1/9,18:45:29,0,23.719120,N,99.080577,W,271.790588,30.060839,230.120567,0.000000,0.000000,0.000000
381,2,FIXED,2017/1/10,0:45:30,2017/1/9,18:45:30,0,23.719070,N,99.080643,W,271.958679,30.129417,234.261901,0.000000,0.000000,0.000000
382,2,FIXED,2017/1/10,0:45:31,2017/1/9,18:45:31,0,23.719025,N,99.080711,W,271.946442,30.908478,241.665002,0.000000,0.000000,0.000000
383,2,FIXED,2017/1/10,0:45:32,2017/1/9,18:45:32,0,23.718990,N,99.080783,W,271.897552,29.020214,254.295591,0.000000,0.000000,0.000000
384,2,FIXED,2017/1/10,0:45:33,2017/1/9,18:45:33,0,23.718970,N,99.080862,W,272.139679,29.957653,262.096337,0.000000,0.000000,0.000000
385,2,FIXED,2017/1/10,0:45:34,2017/1/9,18:45:34,0,23.718959,N,99.080948,W,272.541351,33.239380,267.461786,0.000000,0.000000,0.000000
386,2,FIXED,2017/1/10,0:45:35,2017/1/9,18:45:35,0,23.718955,N,99.081041,W,272.765747,34.543175,270.520716,0.000000,0.000000,0.000000
387,2,FIXED,2017/1/10,0:45:36,2017/1/9,18:45:36,0,23.718956,N,99.081139,W,273.078583,36.363216,271.706505,0.000000,0.000000,0.000000
388,2,FIXED,2017/1/10,0:45:37,2017/1/9,18:45:37,0,23.718958,N,99.081240,W,273.369720,37.798019,271.876790,0.000000,0.000000,0.000000
389,2,FIXED,2017/1/10,0:45:38,2017/1/9,18:45:38,0,23.718962,N,99.081344,W,273.310730,39.817932,271.465571,0.000000,0.000000,0.000000
390,2,FIXED,2017/1/10,0:45:39,2017/1/9,18:45:39,0,23.718964,N,99.081454,W,273.489166,41.526501,271.013040,0.000000,0.000000,0.000000
391,2,FIXED,2017/1/10,0:45:40,2017/1/9,18:45:40,0,23.718966,N,99.081571,W,273.669891,43.267811,270.945529,0.000000,0.000000,0.000000
392,2,FIXED,2017/1/10,0:45:41,2017/1/9,18:45:41,0,23.718968,N,99.081691,W,273.987762,44.769531,271.549357,0.000000,0.000000,0.000000
